CustomerId,Surname,Age,Gender,Marital Status,Education Level,Account Balance Trend,Loan History,Frequency of Deposits/Withdrawals,Average Transaction Value,Account Activity,Use of Savings Products,Use of Loan Products,Use of Digital Banking,Participation in Group Lending,Tenure,Number of Complaints Logged,Response Time to Complaints,Customer Support Interactions,Repayment Timeliness,Overdue Loan Frequency,Penalties Paid,Exited
SMB15566377,Yusuf,30,Male,Single,None,Stable,Defaulted,5,19791.942200144214,Dormant,1,1,USSD,1,1,3,3,8,On-time,3,9590.46671734246,0
SMB15566378,Adesina,90,Male,Divorced,Tertiary,Stable,Active,7,47071.475450771584,Active,1,0,USSD,1,6,1,8,5,On-time,3,9594.627949892627,0
SMB15566379,Adesina,85,Male,Single,Secondary,Decreasing,Active,6,34952.548426835965,Dormant,0,1,USSD,1,6,3,13,5,On-time,2,7695.885209168566,1
SMB15566380,Yusuf,31,Male,Married,Tertiary,Stable,Active,8,43513.32444326749,Active,0,1,USSD,1,6,4,13,8,On-time,2,9801.402883633404,0
SMB15566381,Sule,28,Female,Married,Primary,Increasing,Cleared,8,18956.375670659003,Active,1,1,App,1,1,3,0,5,On-time,2,9980.15815824459,0
SMB15566382,Onuoha,73,Male,Married,Secondary,Increasing,Active,8,3117.4712779499177,Dormant,0,1,None,1,6,3,4,6,Late,4,8852.567477986433,0
SMB15566383,Okafor,84,Male,Single,Secondary,Stable,Active,9,48741.56422301629,Active,1,0,App,1,9,4,14,6,Late,0,795.0358320613803,0
SMB15566384,Adesina,46,Female,Single,Secondary,Stable,Defaulted,5,1841.4765424561078,Active,1,0,USSD,0,7,3,14,1,On-time,4,4260.441034642619,0
SMB15566385,Chukwu,26,Female,Married,Secondary,Decreasing,Active,3,47434.93100097336,Dormant,1,1,App,0,7,4,10,7,Late,3,5341.199810253421,0
SMB15566386,Okafor,84,Female,Married,Secondary,Increasing,Active,4,19065.19376860809,Active,0,0,USSD,1,1,1,6,5,On-time,3,1240.8258561564744,0
SMB15566387,Chukwu,42,Male,Divorced,Primary,Increasing,Active,5,1494.4298460721946,Dormant,0,1,App,1,4,4,2,3,On-time,3,8086.30627243125,0
SMB15566388,Abdullahi,59,Male,Single,Primary,Stable,Defaulted,6,34768.70435450091,Dormant,0,0,App,0,5,1,14,6,Late,2,1486.834149487809,0
SMB15566389,Adebayo,26,Female,Single,Secondary,Stable,Defaulted,7,49046.474897536355,Active,0,1,USSD,0,8,1,1,7,On-time,1,3833.2877539298393,0
SMB15566390,Olawale,57,Female,Divorced,Primary,Stable,Active,4,48315.66041904203,Active,1,0,USSD,1,5,4,12,0,On-time,4,689.1217992788135,0
SMB15566391,Ibrahim,42,Male,Married,Secondary,Stable,Defaulted,6,8885.913548918503,Active,1,1,Both,1,9,3,10,9,On-time,1,5245.930879586429,0
SMB15566392,Adesina,22,Male,Married,Primary,Stable,Cleared,13,9881.142497241593,Dormant,0,1,App,0,5,2,1,3,Late,0,5970.414468346839,0
SMB15566393,Olawale,28,Male,Single,Secondary,Decreasing,Active,3,28711.406816363346,Dormant,0,0,Both,1,9,4,0,3,On-time,0,7351.768501606795,1
SMB15566394,Olawale,76,Female,Married,Secondary,Stable,Active,7,32227.9364949879,Dormant,0,1,App,1,9,3,4,9,Late,4,3394.61488682953,0
SMB15566395,Olawale,55,Male,Married,Primary,Stable,Active,7,37231.47776962742,Active,1,1,USSD,1,5,1,12,8,Late,3,5905.31499603181,0
SMB15566396,Onuoha,89,Male,Married,None,Increasing,Defaulted,2,9871.467663135229,Dormant,1,1,None,1,8,0,2,5,Late,0,7341.473396604719,0
SMB15566397,Okafor,22,Male,Married,None,Increasing,Cleared,5,47991.347251457286,Active,1,0,USSD,0,9,2,10,3,On-time,1,7620.35148910024,0
SMB15566398,Chukwu,65,Female,Single,Secondary,Stable,Active,2,32298.223558172656,Active,1,1,Both,1,6,3,11,0,On-time,1,3016.418464500371,0
SMB15566399,Eze,35,Female,Married,Tertiary,Increasing,Cleared,4,42505.299024657186,Dormant,1,1,USSD,1,0,2,6,7,On-time,2,677.0393017812504,0
SMB15566400,Abdullahi,87,Male,Single,None,Stable,Active,3,27463.220048924417,Active,1,1,None,1,0,0,0,8,On-time,3,376.1947755155426,0
SMB15566401,Bello,54,Female,Married,Secondary,Stable,Defaulted,3,21299.565531904245,Dormant,0,1,App,0,3,0,8,4,Late,2,7680.602846925837,0
SMB15566402,Olawale,77,Female,Divorced,Primary,Stable,Cleared,1,48881.9624231548,Active,1,1,App,0,1,0,13,4,On-time,4,3854.389171812458,0
SMB15566403,Adekunle,65,Male,Single,Primary,Decreasing,Active,7,29523.947170171967,Dormant,0,1,USSD,0,2,4,1,9,Late,0,1339.4266280335155,1
SMB15566404,Okafor,45,Male,Married,Tertiary,Stable,Defaulted,4,43476.805557159765,Active,1,1,USSD,0,6,2,7,7,On-time,2,1844.8893552127222,0
SMB15566405,Adesina,86,Male,Single,Primary,Stable,Active,9,47711.327421948205,Active,0,0,USSD,1,6,4,9,7,Late,2,7661.504748031235,1
SMB15566406,Nwachukwu,57,Female,Married,Primary,Stable,Cleared,4,34092.3767234243,Active,1,1,None,1,2,0,3,4,On-time,4,5989.020006907649,0
SMB15566407,Adesina,62,Female,Divorced,None,Decreasing,Active,6,27897.995247415074,Active,0,1,App,1,1,3,5,3,On-time,1,5014.031661635709,0
SMB15566408,Ibrahim,79,Female,Single,None,Stable,Cleared,3,1172.0316946218804,Active,1,1,USSD,1,0,0,8,5,Late,1,6230.075856245327,0
SMB15566409,Bello,75,Female,Single,Primary,Stable,Active,8,2960.9623962112937,Dormant,0,1,App,0,8,4,6,9,On-time,4,1374.995541574241,1
SMB15566410,Eze,84,Male,Married,None,Stable,Cleared,6,10841.7095865047,Active,1,1,App,1,9,0,14,4,On-time,1,3190.4224291015703,0
SMB15566411,Adekunle,73,Female,Single,Secondary,Stable,Active,5,10114.413160943766,Active,1,0,USSD,1,2,0,7,7,On-time,4,3740.6351738507215,0
SMB15566412,Adesina,57,Male,Married,Primary,Increasing,Cleared,3,13483.180964792422,Active,0,1,USSD,1,8,4,14,8,On-time,1,3144.977693797888,0
SMB15566413,Eze,57,Male,Divorced,Secondary,Increasing,Active,11,15941.797247185381,Active,1,1,USSD,1,3,4,6,0,Late,4,8644.163121349362,0
SMB15566414,Bello,50,Female,Married,None,Stable,Cleared,7,18643.209183985684,Dormant,1,0,USSD,1,9,3,1,8,Late,1,5814.211446526173,0
SMB15566415,Olawale,23,Female,Single,Primary,Stable,Active,6,21606.346813374952,Dormant,0,1,USSD,1,5,4,8,8,On-time,2,7293.2140748389365,0
SMB15566416,Adekunle,36,Male,Married,Secondary,Stable,Active,6,5844.450584344719,Active,1,1,App,0,6,3,14,5,On-time,2,2367.0608987569653,0
SMB15566417,Eze,57,Female,Married,Tertiary,Stable,Defaulted,6,3075.73466568632,Active,1,1,USSD,1,9,1,0,9,On-time,1,2640.740372957504,0
SMB15566418,Ibrahim,76,Female,Single,None,Stable,Active,6,34023.27800457815,Dormant,1,1,App,1,5,1,13,4,Late,4,2253.3598307814627,0
SMB15566419,Chukwu,76,Male,Married,Tertiary,Increasing,Active,5,27329.40641731081,Active,0,1,None,0,0,4,1,6,Late,2,6879.795776455575,0
SMB15566420,Adebayo,65,Female,Married,Secondary,Decreasing,Cleared,8,22763.065908785862,Active,1,1,None,1,5,0,2,7,Late,0,3490.4099569051837,0
SMB15566421,Chukwu,58,Male,Married,Secondary,Decreasing,Cleared,6,32087.557117249264,Active,1,1,Both,1,5,2,2,8,On-time,1,4050.8413240416307,0
SMB15566422,Bello,30,Male,Single,Secondary,Decreasing,Active,8,41556.29095297348,Active,1,1,USSD,1,4,0,13,8,On-time,0,7091.21607838861,1
SMB15566423,Okafor,62,Male,Married,None,Increasing,Cleared,13,21956.952546694025,Active,1,0,USSD,1,2,4,9,9,On-time,0,9717.987018832055,0
SMB15566424,Adebayo,70,Female,Single,None,Increasing,Defaulted,4,32414.85378754699,Active,0,1,USSD,1,9,3,3,2,On-time,3,1618.75313733318,0
SMB15566425,Abdullahi,59,Female,Single,Secondary,Stable,Active,1,47725.038967922774,Dormant,0,0,USSD,0,2,0,4,7,Late,0,626.7626823480343,0
SMB15566426,Ibrahim,80,Male,Married,Primary,Increasing,Cleared,4,42141.60029721648,Active,1,1,App,0,9,1,5,0,On-time,0,1948.459319674609,0
SMB15566427,Abdullahi,44,Male,Married,Tertiary,Stable,Cleared,2,21874.039714618062,Active,1,1,None,1,6,4,0,6,Late,3,7349.6068496327825,0
SMB15566428,Onuoha,55,Female,Single,Primary,Stable,Cleared,7,32591.125052922405,Active,1,1,USSD,1,7,0,13,4,On-time,3,1946.2729104901632,0
SMB15566429,Adekunle,77,Male,Single,None,Increasing,Active,4,9676.475173881048,Active,0,1,USSD,1,2,0,12,1,Late,3,5843.524026248863,1
SMB15566430,Yusuf,24,Female,Single,Secondary,Stable,Cleared,5,28465.587059859405,Active,1,0,Both,0,2,3,7,1,On-time,4,5903.165364989821,0
SMB15566431,Adebayo,22,Female,Single,Primary,Stable,Active,8,49085.0862657837,Dormant,0,1,USSD,0,6,3,5,7,On-time,3,2944.2310029708106,1
SMB15566432,Abdullahi,62,Male,Single,Secondary,Decreasing,Active,6,26397.44064492359,Active,1,1,None,1,9,3,9,4,On-time,4,687.2627987662871,0
SMB15566433,Adesina,75,Female,Single,Secondary,Stable,Active,5,46454.27666031722,Dormant,1,1,USSD,0,6,2,8,2,Late,1,3992.0051745160467,0
SMB15566434,Abdullahi,48,Male,Married,Tertiary,Stable,Cleared,2,20959.411104659775,Active,1,1,None,1,8,4,4,0,On-time,4,1867.854222565356,1
SMB15566435,Eze,40,Female,Married,Secondary,Decreasing,Cleared,6,49943.39653204693,Dormant,0,1,USSD,1,5,4,6,6,Late,1,1844.7321026652407,0
SMB15566436,Chukwu,59,Female,Married,Secondary,Increasing,Cleared,5,29381.781726150333,Active,1,1,None,1,6,1,10,2,On-time,3,5225.88871028741,1
SMB15566437,Eze,27,Female,Married,Secondary,Increasing,Defaulted,6,3071.1807175607933,Active,1,1,USSD,0,9,1,3,6,On-time,3,6731.211380977536,0
SMB15566438,Onuoha,49,Male,Single,Tertiary,Stable,Active,3,29750.985037878017,Dormant,1,1,None,1,0,4,5,1,Late,1,754.15052266528,0
SMB15566439,Adebayo,70,Female,Divorced,Primary,Stable,Active,6,14454.062088300236,Active,0,1,USSD,1,6,0,5,3,On-time,2,5783.213986425008,0
SMB15566440,Adebayo,47,Male,Married,None,Decreasing,Active,6,2591.584779758841,Dormant,1,1,Both,0,1,4,12,1,On-time,4,2462.0164344846075,0
SMB15566441,Onuoha,56,Male,Married,Primary,Increasing,Active,4,41221.8119300385,Active,0,1,App,0,6,2,3,3,On-time,0,6732.980610196827,0
SMB15566442,Bello,48,Male,Married,Primary,Increasing,Cleared,7,14510.75221205704,Dormant,1,0,None,0,2,1,5,4,Late,3,8102.158362023667,0
SMB15566443,Eze,19,Female,Divorced,Secondary,Stable,Defaulted,4,40030.87914827843,Dormant,0,1,USSD,0,8,1,7,7,On-time,4,8070.136356658838,1
SMB15566444,Okonkwo,29,Male,Married,Secondary,Stable,Active,0,15122.661564837481,Dormant,0,0,USSD,1,4,1,10,1,On-time,4,3698.613582407343,0
SMB15566445,Adesina,56,Female,Single,Secondary,Decreasing,Active,9,10521.99133981494,Active,0,0,App,1,6,4,4,9,On-time,3,5672.696738775443,1
SMB15566446,Nwachukwu,83,Female,Married,None,Stable,Active,1,48722.84313111695,Active,0,0,None,1,7,1,1,2,On-time,1,7936.951838373802,0
SMB15566447,Chukwu,30,Male,Married,Secondary,Increasing,Defaulted,6,18720.62105999596,Dormant,0,0,App,1,1,1,8,9,On-time,3,608.1026148047719,0
SMB15566448,Adebayo,63,Female,Married,Primary,Stable,Cleared,4,30467.434360714862,Dormant,1,1,USSD,1,0,4,10,4,On-time,4,6056.243361723621,0
SMB15566449,Bello,44,Male,Married,Secondary,Increasing,Cleared,5,30889.093147909105,Dormant,0,0,USSD,0,6,0,3,8,Late,2,8365.219838244457,0
SMB15566450,Yusuf,34,Female,Single,Secondary,Decreasing,Cleared,6,28463.200626501588,Active,1,0,Both,1,5,1,3,9,On-time,1,3723.5699790152644,1
SMB15566451,Adesina,77,Female,Single,Primary,Increasing,Defaulted,8,45820.09143253952,Dormant,0,0,App,1,5,1,10,4,Late,3,4554.081139812868,1
SMB15566452,Eze,81,Male,Divorced,None,Stable,Active,4,34047.61249697656,Active,1,0,App,1,1,1,6,8,Late,0,6987.280685593499,0
SMB15566453,Chukwu,52,Female,Married,None,Increasing,Active,5,20782.91720114158,Active,1,0,USSD,1,2,2,9,3,Late,3,678.8471186569877,0
SMB15566454,Yusuf,87,Male,Married,Tertiary,Increasing,Cleared,10,43256.638841689426,Active,0,1,USSD,1,3,4,13,9,On-time,4,3856.3596042062554,0
SMB15566455,Eze,47,Male,Single,Tertiary,Stable,Cleared,5,9872.082056682255,Active,1,1,USSD,1,2,1,9,4,On-time,4,2957.1077022384893,0
SMB15566456,Abdullahi,88,Female,Single,Secondary,Decreasing,Active,7,27667.601122910455,Dormant,0,1,USSD,1,1,2,5,8,Late,0,169.94249587130804,0
SMB15566457,Yusuf,91,Male,Married,None,Increasing,Defaulted,6,47576.96822524406,Active,1,1,USSD,0,2,0,13,3,On-time,1,1959.7266123326008,1
SMB15566458,Onuoha,80,Male,Married,Primary,Decreasing,Defaulted,4,31644.483864140224,Dormant,1,0,USSD,1,5,0,3,4,On-time,4,3958.835655888493,0
SMB15566459,Sule,45,Male,Married,Secondary,Increasing,Cleared,3,41031.454073268935,Active,0,0,None,1,8,2,5,4,Late,1,1974.2870840057092,0
SMB15566460,Bello,77,Female,Married,Secondary,Stable,Cleared,5,33024.47555171445,Active,0,0,USSD,0,3,0,2,3,On-time,1,6023.983181945565,0
SMB15566461,Chukwu,54,Male,Married,None,Stable,Defaulted,4,42129.17231335663,Active,0,1,App,0,5,3,6,3,On-time,3,4486.526073363089,0
SMB15566462,Olawale,39,Male,Single,None,Stable,Defaulted,4,47279.90611241694,Active,0,0,Both,1,0,0,5,4,On-time,1,394.81294773384803,0
SMB15566463,Sule,85,Female,Married,Secondary,Decreasing,Active,5,14373.164649104103,Active,1,1,USSD,0,5,3,2,5,Late,4,2750.4026431251696,0
SMB15566464,Adekunle,37,Female,Married,Primary,Increasing,Active,2,9313.392981579223,Dormant,1,0,USSD,0,2,2,0,6,On-time,4,194.76770379214025,0
SMB15566465,Adekunle,85,Male,Married,Primary,Increasing,Active,7,24715.546766294454,Dormant,0,0,None,1,8,3,11,5,Late,2,3581.3517989447596,0
SMB15566466,Chukwu,81,Male,Married,None,Stable,Active,3,35391.25891438658,Active,0,1,Both,1,3,0,9,0,On-time,1,2591.100177458335,0
SMB15566467,Yusuf,34,Male,Divorced,Secondary,Stable,Cleared,5,12132.37140592859,Active,0,1,USSD,1,6,1,4,1,On-time,2,6881.8678216846165,0
SMB15566468,Eze,29,Male,Single,Tertiary,Increasing,Cleared,6,1200.9710710781867,Active,0,1,App,0,3,3,9,6,On-time,3,3074.0692559653226,0
SMB15566469,Bello,39,Male,Married,Tertiary,Stable,Active,8,17803.820675998562,Dormant,1,1,App,0,5,0,1,2,On-time,2,3751.58664584364,1
SMB15566470,Nwachukwu,34,Female,Single,Secondary,Stable,Cleared,5,48474.10743792164,Active,0,1,USSD,0,6,1,6,9,On-time,1,7253.339318632086,0
SMB15566471,Adekunle,27,Female,Married,Secondary,Increasing,Active,3,35053.40556968649,Active,1,1,USSD,0,1,2,12,1,On-time,4,4809.176759086528,0
SMB15566472,Bello,82,Female,Single,None,Stable,Active,3,20664.946753119973,Active,0,1,Both,0,9,2,6,5,Late,3,5564.543785958399,0
SMB15566473,Adekunle,39,Male,Single,Secondary,Stable,Active,5,10436.228769995176,Dormant,0,0,None,1,5,4,3,3,On-time,1,8413.466637474487,1
SMB15566474,Abdullahi,67,Female,Married,Primary,Stable,Active,7,18448.3940139826,Active,1,1,USSD,1,7,2,5,4,On-time,3,2068.8830545736837,0
SMB15566475,Eze,31,Male,Single,Secondary,Stable,Active,5,9322.13223176115,Active,1,1,Both,0,5,4,0,5,On-time,0,9891.855285275904,1
SMB15566476,Abdullahi,81,Female,Married,Primary,Decreasing,Defaulted,5,6208.985244334619,Dormant,1,1,USSD,0,1,2,1,2,Late,1,9001.05091840394,1
SMB15566477,Adesina,64,Female,Divorced,Primary,Stable,Defaulted,10,45430.37625605514,Dormant,1,1,App,1,3,2,14,0,On-time,0,2865.5282860106104,0
SMB15566478,Adekunle,46,Male,Single,None,Stable,Cleared,2,49884.86658039821,Dormant,1,1,Both,1,0,2,5,2,On-time,2,8929.3841762056,0
SMB15566479,Olawale,53,Female,Married,Primary,Stable,Active,6,9041.607540193725,Active,0,1,App,0,6,4,1,2,Late,1,7539.561582968135,1
SMB15566480,Olawale,69,Male,Married,None,Increasing,Active,7,3671.6053850357066,Dormant,1,1,USSD,1,7,4,11,5,On-time,0,9307.564719621518,0
SMB15566481,Abdullahi,24,Female,Married,None,Stable,Active,4,17156.824250164405,Dormant,1,1,USSD,0,9,3,11,3,On-time,4,6911.351881257458,0
SMB15566482,Onuoha,46,Male,Single,Tertiary,Increasing,Cleared,11,23621.29985730935,Dormant,0,1,None,0,1,0,10,6,On-time,2,6744.773829841586,0
SMB15566483,Sule,28,Male,Single,Primary,Stable,Active,5,11036.241106716869,Dormant,1,1,App,0,9,0,3,1,Late,1,34.644090975313176,0
SMB15566484,Olawale,50,Female,Single,Secondary,Stable,Cleared,4,15769.820678129365,Dormant,0,0,App,1,4,0,3,3,On-time,1,4746.115286750564,0
SMB15566485,Adekunle,23,Male,Single,Tertiary,Stable,Defaulted,1,10842.666048891228,Active,0,1,USSD,0,7,2,9,7,On-time,4,2002.68606178423,0
SMB15566486,Chukwu,49,Female,Single,Tertiary,Decreasing,Defaulted,11,38938.76785319011,Active,1,0,USSD,0,7,0,8,5,Late,4,3240.814591690073,0
SMB15566487,Abdullahi,68,Male,Married,Secondary,Decreasing,Defaulted,3,35916.31921911578,Dormant,1,1,None,0,4,4,14,9,On-time,0,9788.156339963416,1
SMB15566488,Adesina,75,Female,Married,Tertiary,Stable,Active,2,32112.624272288107,Active,1,1,App,1,7,3,9,2,Late,0,855.0195782617665,0
SMB15566489,Nwachukwu,43,Female,Married,Primary,Increasing,Active,7,19973.674996881033,Active,0,1,App,0,5,1,6,9,On-time,0,7224.864704537926,0
SMB15566490,Nwachukwu,63,Male,Married,Primary,Decreasing,Active,5,45543.006124397565,Active,1,1,Both,0,4,3,13,1,On-time,3,1729.4484187087323,0
SMB15566491,Okafor,46,Male,Single,Primary,Stable,Defaulted,1,48507.09453521598,Dormant,1,0,App,0,3,0,6,2,On-time,2,74.01339496148296,0
SMB15566492,Sule,21,Male,Single,Secondary,Decreasing,Active,6,9508.326318645188,Active,0,0,App,0,4,0,11,0,On-time,1,5014.187088479004,0
SMB15566493,Yusuf,30,Male,Single,Secondary,Stable,Active,4,11927.619429182025,Dormant,1,1,App,1,3,4,10,0,On-time,2,1612.1529875969309,0
SMB15566494,Eze,56,Male,Single,Primary,Decreasing,Cleared,9,26755.920372018114,Dormant,1,0,USSD,0,0,3,0,1,On-time,4,9654.662559815772,0
SMB15566495,Olawale,32,Female,Married,None,Increasing,Active,4,5471.277894830019,Active,1,1,USSD,0,2,4,10,2,On-time,2,2036.9673710929615,0
SMB15566496,Olawale,46,Female,Married,Secondary,Decreasing,Cleared,9,22385.97154233253,Active,0,1,Both,1,7,4,4,8,Late,2,1920.3527403486787,0
SMB15566497,Yusuf,46,Female,Single,None,Increasing,Cleared,5,29507.771974107796,Active,0,1,USSD,0,6,1,2,7,On-time,0,321.66924660838146,1
SMB15566498,Adebayo,49,Female,Single,Secondary,Stable,Active,2,26581.604985729322,Active,1,1,USSD,0,6,4,2,8,Late,4,3298.1963867891127,0
SMB15566499,Adesina,19,Female,Married,Secondary,Decreasing,Active,8,17214.520570823275,Active,1,1,None,0,2,4,5,6,Late,2,241.11674928999128,1
SMB15566500,Okonkwo,64,Female,Married,Secondary,Stable,Active,2,27579.844497783135,Active,1,1,USSD,1,8,1,3,6,Late,1,4988.866352431271,0
SMB15566501,Abdullahi,39,Male,Single,Secondary,Stable,Cleared,7,47981.24675868354,Dormant,0,0,USSD,1,5,2,7,4,Late,0,5056.106428274087,0
SMB15566502,Onuoha,44,Female,Divorced,Tertiary,Increasing,Cleared,9,11094.852810277427,Active,1,0,USSD,1,7,2,13,6,On-time,2,532.4328706398595,0
SMB15566503,Adesina,84,Female,Divorced,Primary,Increasing,Cleared,3,33086.73656130618,Dormant,1,1,USSD,1,7,1,3,3,Late,4,2400.6227698741623,0
SMB15566504,Ibrahim,73,Female,Single,Secondary,Decreasing,Cleared,3,3126.4380136465406,Active,0,1,USSD,1,2,4,7,4,Late,1,8321.064851443518,0
SMB15566505,Olawale,38,Male,Single,Secondary,Stable,Cleared,6,4254.403819590312,Dormant,1,0,None,1,3,0,13,0,Late,4,4625.447729253665,0
SMB15566506,Eze,64,Male,Married,None,Increasing,Active,7,28039.582986955666,Active,1,1,App,1,5,3,11,3,On-time,4,4346.100415857716,0
SMB15566507,Okafor,76,Male,Divorced,None,Increasing,Active,2,6142.019836069524,Dormant,0,1,USSD,0,1,0,14,2,Late,4,6987.769473617982,0
SMB15566508,Nwachukwu,23,Female,Married,Primary,Stable,Cleared,9,2094.9926329160094,Dormant,0,1,USSD,0,6,0,11,1,Late,3,7148.819434892723,1
SMB15566509,Olawale,36,Male,Single,Primary,Stable,Active,5,9404.136884753087,Dormant,1,1,None,1,1,4,3,1,Late,1,7619.626007956865,1
SMB15566510,Okafor,74,Male,Single,Secondary,Stable,Active,5,28677.60937897915,Active,1,1,USSD,1,4,3,2,7,On-time,4,8304.823250861944,0
SMB15566511,Adekunle,86,Female,Married,Tertiary,Stable,Cleared,3,35463.706771427685,Dormant,1,1,USSD,0,3,3,4,0,On-time,3,2322.5064640236947,0
SMB15566512,Adesina,20,Male,Married,None,Decreasing,Defaulted,6,10921.449642927619,Active,0,1,App,1,8,2,11,7,Late,0,663.8060727935102,0
SMB15566513,Adekunle,18,Male,Single,None,Increasing,Cleared,6,33744.71242320055,Active,0,1,App,0,1,1,12,8,On-time,3,3802.6487861332093,1
SMB15566514,Okonkwo,75,Male,Married,Tertiary,Increasing,Cleared,4,9941.340223862238,Active,1,1,USSD,0,6,4,4,5,On-time,0,8550.979106231523,0
SMB15566515,Chukwu,55,Female,Married,None,Decreasing,Active,6,31059.4139049316,Active,1,1,USSD,0,6,3,9,0,Late,3,780.2866428556798,0
SMB15566516,Ibrahim,32,Female,Married,Primary,Stable,Cleared,8,21186.024314894144,Active,0,0,USSD,1,6,4,9,9,On-time,4,5759.537988029501,0
SMB15566517,Adesina,51,Male,Married,Secondary,Decreasing,Active,4,33036.17595734722,Dormant,1,0,Both,0,0,2,0,6,On-time,3,7010.829491413933,1
SMB15566518,Adebayo,78,Female,Married,Secondary,Stable,Active,6,49757.584871483115,Active,0,1,Both,1,7,0,14,4,On-time,3,4814.072132822972,0
SMB15566519,Okonkwo,52,Male,Married,None,Decreasing,Defaulted,4,46953.03129639554,Active,0,1,USSD,1,1,3,7,8,On-time,4,2551.7544360660804,1
SMB15566520,Bello,81,Female,Married,None,Stable,Active,9,1209.8061339690778,Active,0,1,USSD,1,4,2,7,6,On-time,0,3263.0948182336297,0
SMB15566521,Adebayo,42,Female,Single,None,Decreasing,Defaulted,5,44386.49945375298,Dormant,0,1,App,0,1,4,7,4,On-time,4,716.5209798358608,0
SMB15566522,Sule,41,Female,Married,Secondary,Stable,Active,7,4258.04896356356,Active,1,0,App,1,4,2,13,1,On-time,1,2925.835473386801,0
SMB15566523,Abdullahi,29,Male,Single,Secondary,Stable,Defaulted,2,47699.2827218324,Active,1,1,USSD,0,6,2,9,3,On-time,3,443.780075612743,0
SMB15566524,Eze,35,Female,Married,Primary,Increasing,Active,4,14809.45827588455,Dormant,1,0,Both,0,5,2,3,1,Late,1,7263.249981339685,0
SMB15566525,Adesina,32,Female,Single,Secondary,Stable,Cleared,4,19719.706690152278,Active,1,1,USSD,1,4,2,12,8,On-time,4,8979.952785116864,0
SMB15566526,Bello,44,Male,Single,Tertiary,Increasing,Cleared,7,5490.272053610664,Active,1,1,USSD,0,3,2,13,1,On-time,4,6335.13128453593,0
SMB15566527,Bello,89,Female,Single,None,Stable,Active,3,6501.3651581165705,Active,1,1,App,0,7,2,8,1,On-time,2,6567.032229331867,0
SMB15566528,Okonkwo,77,Male,Single,Primary,Increasing,Active,4,36610.287696236664,Dormant,1,0,USSD,0,7,1,9,1,Late,1,4721.423371403862,0
SMB15566529,Yusuf,63,Female,Married,Secondary,Stable,Active,3,47272.27955166629,Dormant,1,1,App,1,0,4,2,0,Late,2,1560.3644920510806,0
SMB15566530,Sule,34,Male,Married,Primary,Stable,Active,3,30926.676252761165,Active,1,1,USSD,0,9,0,6,8,On-time,1,77.2514125336965,0
SMB15566531,Chukwu,70,Female,Married,Primary,Stable,Cleared,2,36076.65076081374,Active,1,1,USSD,1,1,4,5,7,On-time,2,3439.759976105711,0
SMB15566532,Adesina,25,Male,Single,Secondary,Stable,Cleared,10,38336.51748526052,Active,0,1,None,1,2,3,8,1,On-time,2,7514.885573709561,0
SMB15566533,Yusuf,44,Male,Single,Tertiary,Stable,Active,3,13877.899453094144,Dormant,1,1,USSD,1,0,3,11,1,Late,1,9604.315793155816,0
SMB15566534,Okonkwo,63,Male,Single,Tertiary,Stable,Active,2,3216.2519150905314,Dormant,1,1,USSD,1,2,4,13,4,On-time,4,4310.84925741899,0
SMB15566535,Abdullahi,67,Male,Single,Secondary,Stable,Active,6,1091.7644520392607,Active,1,1,Both,0,9,2,12,3,On-time,0,3653.91012333533,0
SMB15566536,Nwachukwu,88,Male,Married,Secondary,Stable,Cleared,4,18181.814864746913,Active,0,0,USSD,0,7,1,3,1,Late,4,4459.5850633138125,0
SMB15566537,Olawale,20,Male,Single,Primary,Increasing,Active,6,12831.747181761588,Dormant,1,1,App,0,3,0,3,7,Late,0,4277.7489580419315,0
SMB15566538,Olawale,81,Female,Single,Secondary,Decreasing,Cleared,2,4053.5685274100965,Dormant,1,1,USSD,0,6,2,5,7,On-time,1,6258.79832998645,0
SMB15566539,Chukwu,61,Male,Single,Primary,Stable,Cleared,4,9796.886332189672,Dormant,0,1,App,1,6,4,7,3,Late,3,7341.473970980933,0
SMB15566540,Abdullahi,70,Male,Single,None,Increasing,Active,9,7100.4460151294425,Dormant,1,0,USSD,0,4,4,2,3,On-time,4,7849.580232545802,0
SMB15566541,Onuoha,41,Female,Married,Secondary,Increasing,Defaulted,10,45829.04065025115,Dormant,0,0,USSD,0,0,1,10,8,Late,2,6496.048094347479,0
SMB15566542,Chukwu,77,Male,Married,Secondary,Stable,Cleared,5,7873.093459499278,Active,0,0,USSD,1,9,1,7,3,On-time,4,4377.23958787358,0
SMB15566543,Adesina,20,Female,Single,Primary,Increasing,Defaulted,2,27344.77473539628,Active,1,1,USSD,1,3,4,13,9,On-time,1,9501.037555515384,1
SMB15566544,Adesina,37,Female,Single,Tertiary,Stable,Active,3,30062.191800496064,Active,1,1,USSD,1,6,2,7,8,On-time,3,7110.196963712663,0
SMB15566545,Okafor,63,Female,Single,None,Increasing,Active,7,27630.983427723055,Dormant,1,1,USSD,1,4,2,13,2,On-time,3,4266.580408461776,0
SMB15566546,Yusuf,32,Female,Single,Primary,Stable,Cleared,6,5853.765276583411,Active,1,1,Both,1,1,2,13,1,On-time,4,4465.817770955044,0
SMB15566547,Onuoha,42,Female,Single,None,Increasing,Cleared,4,16621.11972577701,Active,0,1,App,1,7,0,6,7,On-time,4,8179.808499290154,0
